ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,Outlet,OutletType,OutletSales
FDH46,6.935,Regular,0.041,Snack Foods,103,OUT049,1999,Medium,Tier 1,Supermarket,Type1,820
FDH46,6.935,Regular,0.041,Snack Foods,104,OUT046,1997,Small,Tier 1,Supermarket,Type1,1230
FDH46,6.935,Regular,0.041,Snack Foods,102,OUT013,1987,High,Tier 3,Supermarket,Type1,2256
FDH47,13.5,Regular,0.129,Starchy Foods,96,OUT046,1997,Small,Tier 1,Supermarket,Type1,2527
FDH47,13.5,Regular,0.129,Starchy Foods,96,OUT013,1987,High,Tier 3,Supermarket,Type1,1847
FDH47,13.5,Regular,0.216,Starchy Foods,99,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,97
FDH47,13.5,Regular,0.129,Starchy Foods,95,OUT035,2004,Small,Tier 2,Supermarket,Type1,1944
FDH47,13.5,Regular,0.129,Starchy Foods,98,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1847
FDH47,13.5,Regular,0.129,Starchy Foods,95,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,583
FDH48,13.5,Low Fat,0.106,Baking Goods,86,OUT019,1985,Small,Tier 1,Grocery Store,Type4,519
FDH48,13.5,Low Fat,0.000,Baking Goods,85,OUT018,2009,Medium,Tier 3,Supermarket,Type2,779
FDH48,13.5,Low Fat,0.000,Baking Goods,88,OUT013,1987,High,Tier 3,Supermarket,Type1,1212
FDH48,13.5,Low Fat,0.000,Baking Goods,85,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1212
FDH48,13.5,Low Fat,0.101,Baking Goods,86,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,173
FDH48,13.5,Low Fat,0.061,Baking Goods,86,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1731
FDH48,13.5,Low Fat,0.061,Baking Goods,85,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,606
FDH50,15,Regular,0.161,Canned,185,OUT013,1987,High,Tier 3,Supermarket,Type1,2213
FDH50,15,Regular,0.161,Canned,185,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5902
FDH50,15,Regular,0.162,Canned,186,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2582
FDH50,15,Regular,0.161,Canned,185,OUT046,1997,Small,Tier 1,Supermarket,Type1,2766
FDH50,15,Regular,0.162,Canned,186,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,4611
FDH50,15,Regular,0.162,Canned,183,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1291
FDH50,15,Regular,0.161,Canned,186,OUT035,2004,Small,Tier 2,Supermarket,Type1,1844
FDH52,15,Regular,0.077,Frozen Foods,62,OUT019,1985,Small,Tier 1,Grocery Store,Type4,124
FDH52,15,Regular,0.044,Frozen Foods,60,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1734
FDH52,9.42,Regular,0.044,Frozen Foods,62,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,867
FDH53,20.5,Regular,0.019,Frozen Foods,84,OUT046,1997,Small,Tier 1,Supermarket,Type1,1816
FDH53,20.5,Regular,0.032,Frozen Foods,84,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,165
FDH53,20.5,Regular,0.000,Frozen Foods,83,OUT035,2004,Small,Tier 2,Supermarket,Type1,908
FDH53,20.5,Regular,0.019,Frozen Foods,83,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1734
FDH53,20.5,Regular,0.019,Frozen Foods,84,OUT013,1987,High,Tier 3,Supermarket,Type1,1404
FDH53,20.5,Regular,0.000,Frozen Foods,83,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1156
FDH56,9.8,Regular,0.064,Fruits and Vegetables,117,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1622
FDH56,9.8,Regular,0.107,Fruits and Vegetables,114,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,463
FDH56,9.8,Regular,0.064,Fruits and Vegetables,117,OUT035,2004,Small,Tier 2,Supermarket,Type1,811
FDH56,9.8,Regular,0.064,Fruits and Vegetables,114,OUT013,1987,High,Tier 3,Supermarket,Type1,1738
FDH56,9.8,Regular,0.064,Fruits and Vegetables,117,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2317
FDH56,9.8,Regular,0.064,Fruits and Vegetables,117,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2780
FDH56,9.8,Regular,0.112,Fruits and Vegetables,116,OUT019,1985,Small,Tier 1,Grocery Store,Type4,116
FDH57,10.895,Low Fat,0.036,Fruits and Vegetables,134,OUT046,1997,Small,Tier 1,Supermarket,Type1,1582
FDH57,10.895,Low Fat,0.036,Fruits and Vegetables,131,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5405
FDH57,10.895,Low Fat,0.036,Fruits and Vegetables,131,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1318
FDH57,10.895,Low Fat,0.036,Fruits and Vegetables,130,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2505
FDH57,10.895,Low Fat,0.060,Fruits and Vegetables,134,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,264
FDH57,10.895,Low Fat,0.036,Fruits and Vegetables,133,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3296
FDH57,10.895,Low Fat,0.036,Fruits and Vegetables,132,OUT035,2004,Small,Tier 2,Supermarket,Type1,659
FDH58,12.3,Low Fat,0.037,Snack Foods,115,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1958
FDH58,12.3,Low Fat,0.037,Snack Foods,116,OUT013,1987,High,Tier 3,Supermarket,Type1,2073
FDH58,12.3,Low Fat,0.037,Snack Foods,113,OUT046,1997,Small,Tier 1,Supermarket,Type1,3110
FDH58,12.3,low fat,0.037,Snack Foods,117,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2649
FDH58,12.3,Low Fat,0.037,Snack Foods,116,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2073
FDH58,12.3,Low Fat,0.000,Snack Foods,116,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1843
FDH60,19.7,Regular,0.000,Baking Goods,194,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5107
FDH60,19.7,Regular,0.141,Baking Goods,197,OUT019,1985,Small,Tier 1,Grocery Store,Type4,393
FDH60,19.7,Regular,0.081,Baking Goods,198,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2553
FDH60,19.7,Regular,0.000,Baking Goods,198,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1768
FDH60,19.7,Regular,0.081,Baking Goods,197,OUT046,1997,Small,Tier 1,Supermarket,Type1,3339
FDH60,19.7,Regular,0.080,Baking Goods,196,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5500
FDI02,15.7,Regular,0.115,Canned,112,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3151
FDI02,15.7,Regular,0.115,Canned,112,OUT046,1997,Small,Tier 1,Supermarket,Type1,338
FDI02,15.7,Regular,0.115,Canned,114,OUT035,2004,Small,Tier 2,Supermarket,Type1,3263
FDI02,15.7,Regular,0.115,Canned,114,OUT018,2009,Medium,Tier 3,Supermarket,Type2,788
FDI04,13.65,Regular,0.073,Frozen Foods,198,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2768
FDI04,13.65,Regular,0.128,Frozen Foods,199,OUT019,1985,Small,Tier 1,Grocery Store,Type4,791
FDI04,13.65,Regular,0.073,Frozen Foods,198,OUT035,2004,Small,Tier 2,Supermarket,Type1,1977
FDI04,13.65,Regular,0.073,Frozen Foods,196,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2571
FDI04,13.65,Regular,0.073,Frozen Foods,197,OUT013,1987,High,Tier 3,Supermarket,Type1,3955
FDI04,13.65,Regular,0.073,Frozen Foods,198,OUT046,1997,Small,Tier 1,Supermarket,Type1,5537
FDI04,13.65,Regular,0.073,Frozen Foods,199,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3757
FDI05,8.35,Regular,0.128,Frozen Foods,77,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1806
FDI05,8.35,Regular,0.127,Frozen Foods,74,OUT046,1997,Small,Tier 1,Supermarket,Type1,1129
FDI05,8.35,Regular,0.127,Frozen Foods,77,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1655
FDI07,12.35,Regular,0.034,Meat,197,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2768
FDI07,12.35,Regular,0.034,Meat,197,OUT046,1997,Small,Tier 1,Supermarket,Type1,5141
FDI07,12.35,Regular,0.034,Meat,199,OUT035,2004,Small,Tier 2,Supermarket,Type1,3362
FDI07,12.35,Regular,0.034,Meat,197,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2966
FDI07,12.35,Regular,0.034,Meat,197,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3164
FDI07,12.35,Regular,0.059,Meat,199,OUT019,1985,Small,Tier 1,Grocery Store,Type4,395
FDI07,12.35,Regular,0.034,Meat,198,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3757
FDI08,18.2,Regular,0.067,Fruits and Vegetables,248,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,4233
FDI08,18.2,Regular,0.066,Fruits and Vegetables,247,OUT035,2004,Small,Tier 2,Supermarket,Type1,3486
FDI08,18.2,Regular,0.066,Fruits and Vegetables,250,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5727
FDI08,18.2,Regular,0.066,Fruits and Vegetables,250,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,4233
FDI08,18.2,Regular,0.066,Fruits and Vegetables,247,OUT046,1997,Small,Tier 1,Supermarket,Type1,2241
FDI08,18.2,Regular,0.067,Fruits and Vegetables,250,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2988
FDI09,20.75,Regular,0.129,Seafood,238,OUT046,1997,Small,Tier 1,Supermarket,Type1,5033
FDI09,20.75,Regular,0.130,Seafood,240,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2397
FDI09,20.75,Regular,0.130,Seafood,240,OUT018,2009,Medium,Tier 3,Supermarket,Type2,5992
FDI09,20.75,Regular,0.000,Seafood,240,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2637
FDI10,8.51,Regular,0.078,Snack Foods,173,OUT013,1987,High,Tier 3,Supermarket,Type1,1380
FDI10,8.51,Regular,0.079,Snack Foods,174,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5001
FDI10,8.51,Regular,0.078,Snack Foods,171,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3449
FDI12,9.395,Regular,0.101,Baking Goods,88,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,703
FDI12,9.395,Regular,0.101,Baking Goods,87,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2549
FDI12,9.395,Regular,0.101,Baking Goods,89,OUT049,1999,Medium,Tier 1,Supermarket,Type1,439
FDI12,9.395,Regular,0.100,Baking Goods,90,OUT046,1997,Small,Tier 1,Supermarket,Type1,879
FDI14,14.1,Low Fat,0.090,Canned,140,OUT046,1997,Small,Tier 1,Supermarket,Type1,1694
FDI14,14.1,Low Fat,0.090,Canned,140,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1694
FDI14,14.1,Low Fat,0.090,Canned,140,OUT018,2009,Medium,Tier 3,Supermarket,Type2,847
FDI14,14.1,Low Fat,0.090,Canned,140,OUT035,2004,Small,Tier 2,Supermarket,Type1,1411
FDI14,14.1,Low Fat,0.089,Canned,139,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1976
FDI14,14.1,Low Fat,0.090,Canned,140,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2682
FDI14,14.1,Low Fat,0.090,Canned,143,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3529
FDI15,13.8,Low Fat,0.000,Dairy,264,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3710
FDI15,13.8,Low Fat,0.142,Dairy,264,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2385
FDI15,13.8,Low Fat,0.247,Dairy,263,OUT019,1985,Small,Tier 1,Grocery Store,Type4,530
FDI15,13.8,Low Fat,0.141,Dairy,265,OUT035,2004,Small,Tier 2,Supermarket,Type1,8480
FDI15,13.8,Low Fat,0.141,Dairy,264,OUT046,1997,Small,Tier 1,Supermarket,Type1,3180
FDI15,13.8,Low Fat,0.141,Dairy,264,OUT013,1987,High,Tier 3,Supermarket,Type1,5565
FDI16,14,Regular,0.000,Frozen Foods,53,OUT035,2004,Small,Tier 2,Supermarket,Type1,905
FDI16,14,Regular,0.136,Frozen Foods,55,OUT046,1997,Small,Tier 1,Supermarket,Type1,1598
FDI16,14,Regular,0.136,Frozen Foods,55,OUT018,2009,Medium,Tier 3,Supermarket,Type2,320
FDI16,14,Regular,0.136,Frozen Foods,52,OUT013,1987,High,Tier 3,Supermarket,Type1,852
FDI16,14,Regular,0.135,Frozen Foods,53,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2290
FDI16,14,Regular,0.227,Frozen Foods,54,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,160
FDI19,15.1,Low Fat,0.052,Meat,243,OUT046,1997,Small,Tier 1,Supermarket,Type1,4120
FDI19,15.1,Low Fat,0.052,Meat,243,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5816
FDI19,15.1,Low Fat,0.052,Meat,243,OUT035,2004,Small,Tier 2,Supermarket,Type1,4605
FDI19,15.1,Low Fat,0.088,Meat,242,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,485
FDI19,15.1,Low Fat,0.052,Meat,243,OUT013,1987,High,Tier 3,Supermarket,Type1,4847
FDI19,15.1,low fat,0.000,Meat,244,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3635
FDI20,19.1,Low Fat,0.039,Fruits and Vegetables,212,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,5910
FDI20,19.1,Low Fat,0.039,Fruits and Vegetables,209,OUT046,1997,Small,Tier 1,Supermarket,Type1,3166
FDI20,19.1,Low Fat,0.039,Fruits and Vegetables,211,OUT018,2009,Medium,Tier 3,Supermarket,Type2,6332
FDI20,19.1,Low Fat,0.039,Fruits and Vegetables,211,OUT013,1987,High,Tier 3,Supermarket,Type1,5488
FDI20,19.1,Low Fat,0.038,Fruits and Vegetables,212,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4432
FDI20,19.1,Low Fat,0.065,Fruits and Vegetables,213,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,422
FDI20,19.1,Low Fat,0.068,Fruits and Vegetables,211,OUT019,1985,Small,Tier 1,Grocery Store,Type4,422
FDI21,5.59,Regular,0.057,Snack Foods,62,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1214
FDI21,5.59,Regular,0.057,Snack Foods,63,OUT046,1997,Small,Tier 1,Supermarket,Type1,1726
FDI21,5.59,Regular,0.057,Snack Foods,63,OUT013,1987,High,Tier 3,Supermarket,Type1,639
FDI21,5.59,Regular,0.057,Snack Foods,65,OUT035,2004,Small,Tier 2,Supermarket,Type1,447
FDI21,5.59,Regular,0.056,Snack Foods,64,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1598
FDI21,5.59,Regular,0.095,Snack Foods,63,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,192
FDI21,5.59,Regular,0.057,Snack Foods,63,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1406
FDI22,12.6,Low Fat,0.096,Snack Foods,211,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3345
FDI22,12.6,Low Fat,0.161,Snack Foods,210,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,418
FDI22,12.6,Low Fat,0.096,Snack Foods,209,OUT027,1985,Medium,Tier 3,Supermarket,Type3,7317
FDI22,12.6,Low Fat,0.097,Snack Foods,209,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,5227
FDI22,12.6,Low Fat,0.096,Snack Foods,209,OUT013,1987,High,Tier 3,Supermarket,Type1,4181
FDI22,12.6,Low Fat,0.168,Snack Foods,211,OUT019,1985,Small,Tier 1,Grocery Store,Type4,418
FDI22,12.6,Low Fat,0.096,Snack Foods,211,OUT035,2004,Small,Tier 2,Supermarket,Type1,1254
FDI22,12.6,Low Fat,0.096,Snack Foods,207,OUT046,1997,Small,Tier 1,Supermarket,Type1,4390
FDI24,12.6,Low Fat,0.078,Baking Goods,178,OUT027,1985,Medium,Tier 3,Supermarket,Type3,6705
FDI24,12.6,Low Fat,0.138,Baking Goods,175,OUT019,1985,Small,Tier 1,Grocery Store,Type4,353
FDI24,10.3,Low Fat,0.079,Baking Goods,177,OUT013,1987,High,Tier 3,Supermarket,Type1,3705
FDI24,10.3,Low Fat,0.079,Baking Goods,178,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,4234
FDI24,10.3,Low Fat,0.079,Baking Goods,178,OUT035,2004,Small,Tier 2,Supermarket,Type1,2823
FDI26,10.3,Low Fat,0.061,Canned,180,OUT019,1985,Small,Tier 1,Grocery Store,Type4,892
FDI26,5.94,Low Fat,0.035,Canned,176,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2141
FDI26,5.94,Low Fat,0.035,Canned,177,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1606
FDI26,5.94,Low Fat,0.035,Canned,177,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2855
FDI26,5.94,Low Fat,0.035,Canned,178,OUT035,2004,Small,Tier 2,Supermarket,Type1,4461
FDI26,5.94,Low Fat,0.035,Canned,179,OUT027,1985,Medium,Tier 3,Supermarket,Type3,6067
FDI26,5.94,Low Fat,0.035,Canned,180,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1249
FDI27,8.71,Regular,0.046,Dairy,44,OUT049,1999,Medium,Tier 1,Supermarket,Type1,634
FDI27,8.71,Regular,0.046,Dairy,44,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,407
FDI27,8.71,Regular,0.000,Dairy,44,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,498
FDI27,8.71,Regular,0.046,Dairy,44,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1222
FDI28,14.3,Low Fat,0.026,Frozen Foods,78,OUT018,2009,Medium,Tier 3,Supermarket,Type2,555
FDI28,14.3,Low Fat,0.026,Frozen Foods,80,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,792
FDI28,14.3,Low Fat,0.026,Frozen Foods,78,OUT046,1997,Small,Tier 1,Supermarket,Type1,951
FDI28,14.3,Low Fat,0.026,Frozen Foods,79,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1902
FDI28,14.3,Low Fat,0.026,Frozen Foods,79,OUT013,1987,High,Tier 3,Supermarket,Type1,1743
FDI28,14.3,Low Fat,0.026,Frozen Foods,78,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1268
FDI32,17.7,Low Fat,0.292,Fruits and Vegetables,115,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,346
FDI32,17.7,Low Fat,0.000,Fruits and Vegetables,115,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2764
FDI32,17.7,Low Fat,0.175,Fruits and Vegetables,113,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1728
FDI32,17.7,Low Fat,0.174,Fruits and Vegetables,117,OUT035,2004,Small,Tier 2,Supermarket,Type1,3571
FDI32,17.7,Low Fat,0.174,Fruits and Vegetables,117,OUT013,1987,High,Tier 3,Supermarket,Type1,691
FDI32,17.7,Low Fat,0.305,Fruits and Vegetables,117,OUT019,1985,Small,Tier 1,Grocery Store,Type4,461
FDI32,17.7,Low Fat,0.174,Fruits and Vegetables,113,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4377
FDI33,16.5,Low Fat,0.029,Snack Foods,90,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2554
FDI33,16.5,Low Fat,0.028,Snack Foods,91,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1368
FDI33,16.5,Low Fat,0.028,Snack Foods,90,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3649
FDI33,16.5,Low Fat,0.028,Snack Foods,93,OUT046,1997,Small,Tier 1,Supermarket,Type1,2098
FDI33,16.5,Low Fat,0.028,Snack Foods,92,OUT013,1987,High,Tier 3,Supermarket,Type1,2463
FDI34,10.65,Regular,0.086,Snack Foods,229,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2304
FDI34,10.65,Regular,0.085,Snack Foods,230,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,5759
FDI34,10.65,Regular,0.085,Snack Foods,232,OUT046,1997,Small,Tier 1,Supermarket,Type1,3686
FDI34,10.65,Regular,0.085,Snack Foods,230,OUT035,2004,Small,Tier 2,Supermarket,Type1,4147
FDI34,10.65,Regular,0.085,Snack Foods,231,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3225
FDI34,10.65,Regular,0.085,Snack Foods,230,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3916
FDI35,14,Low Fat,0.041,Starchy Foods,181,OUT046,1997,Small,Tier 1,Supermarket,Type1,2181
FDI35,14,Low Fat,0.041,Starchy Foods,182,OUT049,1999,Medium,Tier 1,Supermarket,Type1,4544
FDI35,14,Low Fat,0.041,Starchy Foods,182,OUT035,2004,Small,Tier 2,Supermarket,Type1,5453
FDI36,12.5,Regular,0.062,Baking Goods,200,OUT046,1997,Small,Tier 1,Supermarket,Type1,593
FDI36,12.5,Regular,0.063,Baking Goods,197,OUT018,2009,Medium,Tier 3,Supermarket,Type2,5339
FDI38,13.35,Regular,0.000,Canned,207,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,7247
FDI38,13.35,Regular,0.015,Canned,209,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2278
FDI38,13.35,Regular,0.015,Canned,207,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5798
FDI38,13.35,Regular,0.015,Canned,208,OUT046,1997,Small,Tier 1,Supermarket,Type1,3520
FDI38,13.35,Regular,0.024,Canned,206,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,621
FDI40,11.5,Regular,0.126,Frozen Foods,101,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2111
FDI40,11.5,Regular,0.126,Frozen Foods,101,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2011
FDI40,11.5,Regular,0.126,Frozen Foods,100,OUT035,2004,Small,Tier 2,Supermarket,Type1,1106
FDI40,11.5,Regular,0.126,Frozen Foods,99,OUT018,2009,Medium,Tier 3,Supermarket,Type2,804
FDI40,11.5,Regular,0.126,Frozen Foods,101,OUT046,1997,Small,Tier 1,Supermarket,Type1,2111
FDI41,11.5,Regular,0.109,Frozen Foods,145,OUT019,1985,Small,Tier 1,Grocery Store,Type4,147
FDI41,11.5,Regular,0.062,Frozen Foods,145,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4561
FDI41,18.5,Regular,0.063,Frozen Foods,149,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1766
FDI41,18.5,Regular,0.000,Frozen Foods,149,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2501
FDI41,18.5,Regular,0.062,Frozen Foods,148,OUT046,1997,Small,Tier 1,Supermarket,Type1,2060
FDI41,18.5,Regular,0.063,Frozen Foods,147,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2060
FDI41,18.5,Regular,0.062,Frozen Foods,148,OUT013,1987,High,Tier 3,Supermarket,Type1,1766
FDI41,18.5,Regular,0.062,Frozen Foods,146,OUT035,2004,Small,Tier 2,Supermarket,Type1,5591
FDI44,18.5,Low Fat,0.100,Fruits and Vegetables,75,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1545
FDI44,16.1,Low Fat,0.100,Fruits and Vegetables,76,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1854
FDI44,16.1,Low Fat,0.101,Fruits and Vegetables,78,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1467
FDI44,16.1,Low Fat,0.100,Fruits and Vegetables,78,OUT013,1987,High,Tier 3,Supermarket,Type1,1158
FDI45,13.1,Low Fat,0.038,Fruits and Vegetables,176,OUT013,1987,High,Tier 3,Supermarket,Type1,4027
FDI45,13.1,Low Fat,0.038,Fruits and Vegetables,174,OUT035,2004,Small,Tier 2,Supermarket,Type1,3677
FDI45,13.1,Low Fat,0.038,Fruits and Vegetables,176,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2802
FDI45,13.1,Low Fat,0.038,Fruits and Vegetables,174,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3677
FDI45,13.1,Low Fat,0.038,Fruits and Vegetables,176,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1051
FDI45,13.1,Low Fat,0.038,Fruits and Vegetables,176,OUT046,1997,Small,Tier 1,Supermarket,Type1,2451
FDI45,13.1,Low Fat,0.038,Fruits and Vegetables,174,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2802
FDI46,9.5,Low Fat,0.074,Snack Foods,252,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2517
FDI46,9.5,Low Fat,0.074,Snack Foods,253,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3272
FDI46,9.5,Low Fat,0.074,Snack Foods,254,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5033
FDI46,9.5,Low Fat,0.074,Snack Foods,252,OUT046,1997,Small,Tier 1,Supermarket,Type1,3523
FDI46,9.5,Low Fat,0.075,Snack Foods,253,OUT018,2009,Medium,Tier 3,Supermarket,Type2,755
FDI48,11.85,Regular,0.056,Baking Goods,51,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,974
FDI48,11.85,Regular,0.056,Baking Goods,53,OUT049,1999,Medium,Tier 1,Supermarket,Type1,513
FDI48,11.85,Regular,0.000,Baking Goods,51,OUT035,2004,Small,Tier 2,Supermarket,Type1,410
FDI48,11.85,Regular,0.056,Baking Goods,51,OUT013,1987,High,Tier 3,Supermarket,Type1,923
FDI50,8.42,Regular,0.031,Canned,229,OUT049,1999,Medium,Tier 1,Supermarket,Type1,5955
FDI50,8.42,Regular,0.000,Canned,229,OUT035,2004,Small,Tier 2,Supermarket,Type1,5497
FDI50,8.42,Regular,0.031,Canned,231,OUT013,1987,High,Tier 3,Supermarket,Type1,3436
FDI50,8.42,Regular,0.031,Canned,228,OUT027,1985,Medium,Tier 3,Supermarket,Type3,10307
FDI50,8.42,Regular,0.031,Canned,228,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2748
FDI50,8.42,Regular,0.031,Canned,228,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3436
FDI52,18.7,Low Fat,0.105,Frozen Foods,122,OUT049,1999,Medium,Tier 1,Supermarket,Type1,490
FDI52,18.7,Low Fat,0.105,Frozen Foods,121,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3185
FDI52,18.7,Low Fat,0.105,Frozen Foods,122,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1348
FDI52,18.7,Low Fat,0.105,Frozen Foods,121,OUT013,1987,High,Tier 3,Supermarket,Type1,2450
FDI52,18.7,Low Fat,0.105,Frozen Foods,123,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,490
FDI52,18.7,Low Fat,0.105,Frozen Foods,121,OUT035,2004,Small,Tier 2,Supermarket,Type1,1470
FDI53,8.895,Regular,0.138,Frozen Foods,162,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2578
FDI53,8.895,Regular,0.138,Frozen Foods,163,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1128
